"Year","State","market_type","measure_type","unit_info","Domain.Category","Value"
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (NALED = 34401)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",59
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",42
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (TOTAL)",65
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (CYTOKININS = 116801)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (TOTAL)",22
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER: (NITROGEN)",56
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER: (PHOSPHATE)",15
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER: (POTASH)",57
2023,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER: (SULFUR)",NA
2022,"CALIFORNIA",NA,"PRICE RECEIVED","$ / CWT","NOT SPECIFIED",108
2022,"CALIFORNIA","FRESH MARKET","PRICE RECEIVED","$ / CWT","NOT SPECIFIED",NA
2022,"CALIFORNIA","PROCESSING","PRICE RECEIVED","$ / CWT","NOT SPECIFIED",NA
2022,"FLORIDA",NA,"PRICE RECEIVED","$ / CWT","NOT SPECIFIED",169
2022,"FLORIDA","FRESH MARKET","PRICE RECEIVED","$ / CWT","NOT SPECIFIED",NA
2022,"FLORIDA","PROCESSING","PRICE RECEIVED","$ / CWT","NOT SPECIFIED",NA
2022,"CALIFORNIA",NA,"ACRES HARVESTED",NA,"NOT SPECIFIED",43500
2022,"CALIFORNIA",NA,"YIELD","CWT / ACRE","NOT SPECIFIED",590
2022,"FLORIDA",NA,"ACRES HARVESTED",NA,"NOT SPECIFIED",12800
2022,"FLORIDA",NA,"YIELD","CWT / ACRE","NOT SPECIFIED",220
2021,"CALIFORNIA",NA,"PRICE RECEIVED","$ / CWT","NOT SPECIFIED",125
2021,"CALIFORNIA","FRESH MARKET","PRICE RECEIVED","$ / CWT","NOT SPECIFIED",NA
2021,"CALIFORNIA","PROCESSING","PRICE RECEIVED","$ / CWT","NOT SPECIFIED",NA
2021,"FLORIDA",NA,"PRICE RECEIVED","$ / CWT","NOT SPECIFIED",160
2021,"FLORIDA","FRESH MARKET","PRICE RECEIVED","$ / CWT","NOT SPECIFIED",NA
2021,"FLORIDA","PROCESSING","PRICE RECEIVED","$ / CWT","NOT SPECIFIED",NA
2021,"CALIFORNIA",NA,"ACRES HARVESTED",NA,"NOT SPECIFIED",40200
2021,"CALIFORNIA",NA,"YIELD","CWT / ACRE","NOT SPECIFIED",625
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",1900
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFAC F727 = 16489)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BLAD = 30006)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",100
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",2100
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",253600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",500
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",11300
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",16700
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",7500
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",3800
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",1800
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",2400
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",4100
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",3400
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)",2300
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)",10600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",1200
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",3100
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",10800
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)",2000
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",591200
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",800
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",9400
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",96300
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (TOTAL)",1056400
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",3900
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",6300
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",500
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",1700
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",10800
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (TOTAL)",16900
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",200
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (ACEQUINOCYL = 6329)",7400
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",2300
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)",600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",16700
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",3400
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BT KURSTAKI EG7841 = 6453)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BT SUB AIZAWAI GC-91 = 6426)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BURKHOLDERIA A396 CELLS & MEDIA = 6534)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (CANOLA OIL = 11332)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",1800
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",1100
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",5500
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",2500
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",200
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",3600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",3600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (HELICOVERPA ZEA NPV = 107300)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",2600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",2500
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",29100
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",2600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (NALED = 34401)",2900
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",3100
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",5800
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",3300
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",100
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",2200
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",1800
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",700
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (TOTAL)",116700
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (CAPRIC ACID = 128955)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (CAPSICUM OLEORESIN EXTRACT = 70704)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",5692600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",848600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",2600
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (GARLIC OIL = 128827)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",9400
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",1040400
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (MINERAL OIL = 63502)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",2000
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",3000
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER: (TOTAL)",7602900
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",0.237
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFAC F727 = 16489)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (BLAD = 30006)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",0.017
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",0.372
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",1.662
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",0.023
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",0.333
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",0.627
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",0.222
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",0.125
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",0.174
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",0.483
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",0.105
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",0.279
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)",0.098
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)",2.152
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",0.113
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",0.179
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",0.711
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)",0.098
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",3.779
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",0.038
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",0.707
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",2.144
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",0.124
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",0.251
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",0.084
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",NA
